frame_number,timestamp_ms,speed_center_of_mass,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back,landmark_nose_x,landmark_nose_y,landmark_nose_z,landmark_nose_visibility,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_left_shoulder_visibility,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_right_shoulder_visibility,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_left_elbow_visibility,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_right_elbow_visibility,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_left_wrist_visibility,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_right_wrist_visibility,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_left_hip_visibility,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z,landmark_right_hip_visibility,landmark_left_knee_x,landmark_left_knee_y,landmark_left_knee_z,landmark_left_knee_visibility,landmark_right_knee_x,landmark_right_knee_y,landmark_right_knee_z,landmark_right_knee_visibility,landmark_left_ankle_x,landmark_left_ankle_y,landmark_left_ankle_z,landmark_left_ankle_visibility,landmark_right_ankle_x,landmark_right_ankle_y,landmark_right_ankle_z,landmark_right_ankle_visibility,landmark_left_heel_x,landmark_left_heel_y,landmark_left_heel_z,landmark_left_heel_visibility,landmark_right_heel_x,landmark_right_heel_y,landmark_right_heel_z,landmark_right_heel_visibility
51,1700.4521276595744,89.53063111139065,,64.86948506703939,,94.82421677941045,,41.19412520416914,,48.13081916386629,,143.7197649028778,179.99847463953563,,721.9937825202942,1175.0177764892578,-0.15005385875701904,0.9996153116226196,598.8033986091614,1236.3885498046875,0.15009944140911102,0.9984416365623474,592.3403477668762,1342.4335098266602,-0.38830333948135376,0.9984574317932129,761.0206961631775,1320.0868606567383,0.2566022574901581,0.26150012016296387,798.051016330719,1475.7000732421875,-0.2676258385181427,0.9716081619262695,817.0178818702698,1247.7746200561523,0.16196629405021667,0.30958840250968933,820.5170059204102,1311.8233108520508,0.12894076108932495,0.9370034337043762,411.7387282848358,1545.867919921875,0.1831555962562561,0.9990339279174805,361.5402317047119,1640.4000091552734,-0.18231643736362457,0.9994394779205322,634.7185850143433,1509.942741394043,0.3783026337623596,0.25287529826164246,666.3154363632202,1580.9088134765625,-0.26183179020881653,0.9613478779792786,560.7026839256287,1697.8539276123047,0.5438708662986755,0.19851496815681458,533.1284058094025,1804.1186141967773,-0.000889668008312583,0.8841593265533447,522.6675975322723,1725.318260192871,0.5631725788116455,0.252195805311203,474.28985953330994,1828.9677429199219,0.03317318111658096,0.8490410447120667
52,1733.7943262411347,89.30137223842195,,64.6860483250399,,95.30840712841038,,41.02079397745007,,47.64266731265217,,142.3480809978229,179.99850802963707,,717.4188566207886,1179.08935546875,-0.14909124374389648,0.9996412992477417,597.8941941261292,1237.0996856689453,0.1526646763086319,0.9984964728355408,589.5853114128113,1345.4008483886719,-0.3852452039718628,0.9985326528549194,758.6123728752136,1321.1695861816406,0.25434809923171997,0.25874006748199463,799.3730449676514,1476.1657333374023,-0.2695719301700592,0.9712309837341309,816.1651968955994,1248.4740829467773,0.16176898777484894,0.3143739700317383,818.7887191772461,1308.9274978637695,0.12558098137378693,0.9364400506019592,412.9870820045471,1547.0751571655273,0.181092768907547,0.9990890026092529,362.82222032546997,1643.6686706542969,-0.18030843138694763,0.9994765520095825,645.453622341156,1499.857063293457,0.3776547610759735,0.24993979930877686,665.7854533195496,1580.7366943359375,-0.25938448309898376,0.9614121317863464,557.8668594360352,1699.068374633789,0.5338706970214844,0.19449034333229065,533.2087433338165,1804.709587097168,0.006393029820173979,0.8818156123161316,519.9684369564056,1726.8479919433594,0.5530910491943359,0.24826131761074066,474.6692419052124,1828.0353927612305,0.04053478688001633,0.8471250534057617
53,1767.136524822695,73.52303340487325,,64.12788734092102,,93.40157501021571,,41.41668720688701,,46.100272033305686,,144.53663373881338,179.99848532494087,,714.5901775360107,1183.7577438354492,-0.14683571457862854,0.9996585845947266,592.2271800041199,1238.653221130371,0.15778116881847382,0.9985031485557556,584.6616768836975,1345.3765869140625,-0.38566523790359497,0.9985783696174622,753.9165544509888,1321.2549591064453,0.25619256496429443,0.24816597998142242,793.2469868659973,1478.2109069824219,-0.279625803232193,0.9706490635871887,813.7802410125732,1250.7521438598633,0.15720248222351074,0.3076592981815338,812.1620321273804,1315.1884460449219,0.10670476406812668,0.934532105922699,412.6868462562561,1549.4063186645508,0.18114528059959412,0.999114453792572,365.6360936164856,1648.0379104614258,-0.18036283552646637,0.9994959831237793,640.4987668991089,1503.4305953979492,0.34559574723243713,0.24509157240390778,665.0470948219299,1580.610237121582,-0.2558131814002991,0.9609958529472351,557.2746920585632,1700.1713562011719,0.47620972990989685,0.18958516418933868,529.0019023418427,1805.1734161376953,-0.0037823058664798737,0.8808690905570984,518.4191393852234,1728.127212524414,0.4920562207698822,0.24391157925128937,472.5728702545166,1829.5085906982422,0.028371550142765045,0.8471872806549072
54,1800.4787234042553,97.09978409296875,,67.03413118540351,,90.66796978664205,,41.21958935422487,,45.361361904366,,144.08621203497364,179.99846205953986,,709.9857044219971,1183.5728073120117,-0.12576256692409515,0.9996708035469055,589.31565284729,1241.2217330932617,0.17193859815597534,0.998468279838562,583.354389667511,1346.425666809082,-0.3623298406600952,0.9986256957054138,746.1434483528137,1329.6624755859375,0.2620313763618469,0.23847806453704834,775.5047535896301,1478.975715637207,-0.26302671432495117,0.9696982502937317,811.4309477806091,1252.3522567749023,0.1665852665901184,0.30106979608535767,809.5782279968262,1313.466682434082,0.0988384336233139,0.9332085847854614,412.59334444999695,1553.5269927978516,0.18027988076210022,0.9991283416748047,368.2187068462372,1650.6459045410156,-0.17951630055904388,0.9995118975639343,634.5330619812012,1504.4942092895508,0.3317602574825287,0.23926270008087158,664.9754476547241,1579.3265533447266,-0.26230132579803467,0.9611941576004028,557.1463322639465,1699.848976135254,0.44828906655311584,0.18645285069942474,528.113876581192,1805.980339050293,-0.03925527259707451,0.8820514678955078,518.4019196033478,1727.6493072509766,0.4624679684638977,0.24277101457118988,473.002849817276,1829.329490661621,-0.010123247280716896,0.8504080772399902
55,1833.8209219858156,83.98417063990408,,66.28550559931739,,90.5458226770564,,41.18195280559902,,44.9174677044388,,145.74338188228438,179.99847915591462,,706.7951846122742,1183.1279754638672,-0.1400829553604126,0.9996820688247681,586.2979745864868,1239.5966720581055,0.15927037596702576,0.9984548091888428,582.22496509552,1346.0760498046875,-0.3741554021835327,0.9986609816551208,743.7534713745117,1326.9784927368164,0.25533580780029297,0.23045600950717926,777.9889726638794,1478.1828689575195,-0.2670218050479889,0.9695857763290405,808.2776355743408,1252.2538375854492,0.1650114208459854,0.29822972416877747,808.4415292739868,1310.580711364746,0.10328453779220581,0.9333619475364685,413.68900537490845,1552.734718322754,0.17933130264282227,0.9991494417190552,371.5856087207794,1651.8904495239258,-0.17860136926174164,0.9995293617248535,632.4583840370178,1501.7700576782227,0.325630247592926,0.2366427630186081,664.9758338928223,1577.3260116577148,-0.26676151156425476,0.9618687033653259,556.2252187728882,1691.8335342407227,0.4414459466934204,0.18397773802280426,530.62091588974,1802.5043106079102,-0.03355719521641731,0.8834920525550842,517.3639369010925,1719.2879104614258,0.4558039605617523,0.24119701981544495,473.641140460968,1828.978271484375,-0.00262886518612504,0.8534178733825684
56,1867.163120567376,70.6318578408637,,66.54129134310878,,91.40074778356365,,41.272228642716094,,44.25289759428464,,145.5236614881523,179.99849597503282,,705.8440732955933,1183.220100402832,-0.17912369966506958,0.9996799230575562,586.8719244003296,1241.5013122558594,0.13188065588474274,0.9984601736068726,580.1649641990662,1349.0412139892578,-0.3829854130744934,0.9986892938613892,745.5459380149841,1325.577507019043,0.21871335804462433,0.22516760230064392,781.4017081260681,1477.9316711425781,-0.26897919178009033,0.9700977802276611,806.9691252708435,1251.287727355957,0.11395301669836044,0.2989802360534668,810.8302187919617,1295.8422088623047,0.0811343789100647,0.9351856112480164,415.9588623046875,1551.0968399047852,0.17842070758342743,0.9991770386695862,374.8174560070038,1653.0237579345703,-0.17769430577754974,0.9995470643043518,632.6059913635254,1495.422477722168,0.319889634847641,0.23754660785198212,665.2596545219421,1576.8937683105469,-0.2720394730567932,0.9623055458068848,556.0050630569458,1678.450927734375,0.44720005989074707,0.18273717164993286,530.7026374340057,1800.3101348876953,-0.02033688873052597,0.8826398253440857,517.1548533439636,1703.8468551635742,0.46329304575920105,0.24000562727451324,475.9913671016693,1825.202407836914,0.011912092566490173,0.8539785146713257
57,1900.5053191489362,55.59677076474516,,66.51033995863857,,91.89077560326756,,41.542438513749445,,44.355670671033316,,144.40275305338622,179.99850647533376,,700.861988067627,1184.6509552001953,-0.1893739551305771,0.9996890425682068,585.1816177368164,1242.0790100097656,0.11971785873174667,0.9984739422798157,578.2122087478638,1350.3612899780273,-0.3857702314853668,0.9987151622772217,743.1123161315918,1322.1471405029297,0.20454420149326324,0.22154118120670319,782.2884464263916,1477.2429656982422,-0.28719839453697205,0.9702785611152649,805.6391143798828,1250.566749572754,0.07857418805360794,0.30146324634552,810.5032682418823,1285.7347869873047,0.051427148282527924,0.9358567595481873,415.9147346019745,1550.2496337890625,0.17782163619995117,0.9992003440856934,375.9726941585541,1652.9025650024414,-0.17711521685123444,0.9995622038841248,631.0969591140747,1495.3946685791016,0.32541602849960327,0.2360103726387024,664.7385549545288,1577.1675109863281,-0.2683488428592682,0.9619640707969666,555.9824681282043,1678.3506774902344,0.4630810618400574,0.18143701553344727,530.7658839225769,1800.5921173095703,-0.010836521163582802,0.8814800977706909,517.2284638881683,1704.9906921386719,0.47981563210487366,0.23805299401283264,476.7845070362091,1824.0129089355469,0.02128458581864834,0.853204071521759
58,1933.8475177304965,37.07635807194031,,66.54862814920094,,91.30737905647783,,41.04346648200909,,44.2714954764075,,144.2113770782175,179.998433952671,,698.295693397522,1183.831901550293,-0.14372773468494415,0.9996899962425232,584.4864535331726,1246.417007446289,0.16982756555080414,0.9984725713729858,577.7148628234863,1349.6767044067383,-0.36476972699165344,0.9987496137619019,741.685938835144,1333.022689819336,0.23268210887908936,0.21831442415714264,780.979163646698,1476.903305053711,-0.26364538073539734,0.9697761535644531,800.3361296653748,1250.342674255371,0.09849580377340317,0.3030458986759186,809.7960662841797,1286.1753845214844,0.07681743055582047,0.9360908269882202,414.85554099082947,1552.4275588989258,0.1781661957502365,0.9992181062698364,377.7073860168457,1653.574562072754,-0.17746195197105408,0.9995729923248291,628.0947947502136,1493.5542297363281,0.3264528512954712,0.23202158510684967,664.3673801422119,1573.5052871704102,-0.2441001832485199,0.9621455073356628,551.6207456588745,1680.7637786865234,0.4591059386730194,0.18083103001117706,533.1905579566956,1799.5924758911133,-0.014662987552583218,0.8850411772727966,512.776780128479,1707.8886795043945,0.47493284940719604,0.23922550678253174,477.56383895874023,1824.462547302246,0.013872718438506126,0.8584856390953064
59,1967.1897163120568,10.727535020334724,,67.32904263949371,,90.36128903862587,,41.46560022539532,,44.58059544542083,,143.52251494776525,179.99842924164074,,696.4059591293335,1182.8855895996094,-0.1487584114074707,0.9996893405914307,584.8341965675354,1245.1227951049805,0.16190189123153687,0.9984709024429321,574.0004110336304,1347.7235412597656,-0.3707844913005829,0.9987704753875732,738.7352728843689,1331.2304306030273,0.23782102763652802,0.21083803474903107,777.2336196899414,1476.5784072875977,-0.2693719267845154,0.9694620966911316,795.6446242332458,1250.7409286499023,0.11701961606740952,0.2991271913051605,808.6369013786316,1292.9532623291016,0.07785664498806,0.9360427260398865,414.81205701828003,1551.9242477416992,0.17788177728652954,0.999221920967102,378.0961346626282,1652.442855834961,-0.17717881500720978,0.999581515789032,628.5876989364624,1489.1433334350586,0.32332608103752136,0.23014521598815918,664.0417170524597,1571.5423965454102,-0.2443457990884781,0.9625900983810425,551.870641708374,1680.6057357788086,0.44419804215431213,0.18093037605285645,534.1267669200897,1800.0297546386719,-0.052394989877939224,0.8892408609390259,512.9009878635406,1708.494758605957,0.45847079157829285,0.24056695401668549,478.0849063396454,1824.8646926879883,-0.02778414450585842,0.8637219667434692
60,2000.5319148936169,10.987550973634162,,66.9566187897793,,90.31351984418188,,41.67534357638401,,44.68480833237425,,144.45469480693953,179.99837467216125,,697.1038269996643,1182.4463653564453,-0.1441614329814911,0.9996854066848755,580.6729316711426,1247.1009063720703,0.16137756407260895,0.9983847141265869,572.3059844970703,1346.4564514160156,-0.37275397777557373,0.9987841248512268,734.1958165168762,1330.2547073364258,0.23801665008068085,0.20448920130729675,778.5230112075806,1476.2306213378906,-0.27334243059158325,0.9692530035972595,793.6618709564209,1249.9344635009766,0.117561936378479,0.29189836978912354,808.5590744018555,1289.5269012451172,0.06501647084951401,0.935688853263855,411.8181002140045,1551.760025024414,0.17791135609149933,0.9992356300354004,377.889529466629,1651.6751861572266,-0.17720627784729004,0.999596118927002,618.4232640266418,1489.5025634765625,0.36013251543045044,0.22467085719108582,662.9155111312866,1570.8674240112305,-0.23607350885868073,0.9626424908638,546.4047288894653,1676.8116760253906,0.5201974511146545,0.17817623913288116,533.111025094986,1800.421142578125,-0.045511823147535324,0.8913618922233582,507.7771854400635,1705.7243728637695,0.5388082265853882,0.23804281651973724,476.074343919754,1826.979103088379,-0.0137267941609025,0.8664726614952087
61,2033.8741134751772,26.008091156494018,,69.64695148296006,,89.28527584355726,,42.080536024222894,,44.51368713828459,,144.91580564488103,179.9983361473953,,697.540533542633,1181.1537551879883,-0.13211283087730408,0.9996819496154785,580.8252382278442,1247.281837463379,0.17257234454154968,0.998373806476593,570.7973384857178,1344.162826538086,-0.3588174879550934,0.9987917542457581,730.2220058441162,1329.517822265625,0.2491573542356491,0.19615459442138672,774.6418976783752,1476.0761260986328,-0.26572003960609436,0.9680516123771667,788.1200623512268,1251.2561416625977,0.1236041858792305,0.2838307321071625,812.4484920501709,1306.3121795654297,0.0778750404715538,0.9321327209472656,411.09824895858765,1551.4009094238281,0.17802606523036957,0.9992406368255615,377.39829897880554,1651.355323791504,-0.1773272603750229,0.9996012449264526,619.7280406951904,1489.6457290649414,0.35168546438217163,0.22219473123550415,662.7069425582886,1571.0179138183594,-0.2363804280757904,0.9629347920417786,546.5910887718201,1677.1862411499023,0.4789193570613861,0.1777983009815216,530.489981174469,1802.2548294067383,-0.0574343279004097,0.8946614265441895,507.7320921421051,1705.9475326538086,0.49296873807907104,0.23868833482265472,473.89068245887756,1828.8349914550781,-0.03177112713456154,0.8705235123634338
62,2067.2163120567375,27.929055307772504,,74.12728807467099,,87.79627799039113,,42.67742255216465,,44.88702788116372,,144.67418879000758,179.99828055795433,,697.5178098678589,1180.6756210327148,-0.1221957728266716,0.9996808171272278,581.8078923225403,1247.8570175170898,0.1775309145450592,0.9983371496200562,567.2396993637085,1340.9740447998047,-0.35455644130706787,0.9988093376159668,724.621102809906,1327.9847717285156,0.2642466425895691,0.18554727733135223,766.5792417526245,1474.5682525634766,-0.2653771936893463,0.9674628376960754,784.6184921264648,1252.1622848510742,0.13644741475582123,0.271363765001297,818.8583707809448,1313.254508972168,0.07854966074228287,0.9291019439697266,411.0744631290436,1552.642478942871,0.17795152962207794,0.9992417097091675,376.28705978393555,1651.0520553588867,-0.17725056409835815,0.9996123909950256,620.0977349281311,1496.6223907470703,0.36210551857948303,0.22006794810295105,661.8241953849792,1570.8076858520508,-0.2366679161787033,0.9634358286857605,546.9119882583618,1684.8246002197266,0.49378058314323425,0.17741674184799194,530.39470911026,1803.9048385620117,-0.0784696638584137,0.8981494307518005,507.9078948497772,1712.922592163086,0.5080350637435913,0.23981310427188873,473.9204227924347,1830.549659729004,-0.05636432766914368,0.8747316002845764
63,2100.558510638298,29.27100748333572,,73.46733886851811,,87.49456319225162,,42.48509204285082,,45.12826731204225,,144.8079963387669,179.99819377511048,,695.7431745529175,1180.4382705688477,-0.12032780051231384,0.9996895790100098,582.2556066513062,1251.3449478149414,0.17879179120063782,0.998304545879364,566.0796332359314,1339.596061706543,-0.35887381434440613,0.9988296627998352,729.1485214233398,1327.5864028930664,0.25945180654525757,0.18008634448051453,764.1053223609924,1473.8264465332031,-0.27184438705444336,0.9669662714004517,788.1794142723083,1252.8783416748047,0.12729999423027039,0.26390859484672546,815.6574869155884,1311.2982559204102,0.06846129894256592,0.9284683465957642,411.04443311691284,1556.520767211914,0.1782514750957489,0.9992523193359375,374.37228441238403,1650.8991622924805,-0.17752450704574585,0.9996228814125061,620.6147146224976,1511.0477828979492,0.36045321822166443,0.21988829970359802,660.788369178772,1569.3696212768555,-0.23283140361309052,0.963674008846283,547.6755166053772,1698.3377838134766,0.4945904314517975,0.17821158468723297,530.3295314311981,1804.8931503295898,-0.0653672143816948,0.900165855884552,508.2508420944214,1724.7813034057617,0.5094732642173767,0.2423030585050583,473.84185552597046,1832.2313690185547,-0.03864592686295509,0.8771503567695618
64,2133.900709219858,49.83415868579214,,72.1983162634848,,86.74089539714582,,42.37204148602249,,45.320677785435436,,143.59363337635727,179.9980274181166,,692.9432702064514,1180.1556015014648,-0.1238550990819931,0.9996992945671082,583.7324523925781,1256.9926071166992,0.1764160394668579,0.9982194900512695,565.504846572876,1337.0997619628906,-0.3638198971748352,0.998826801776886,740.7927632331848,1332.3445129394531,0.2521846890449524,0.17347972095012665,762.5731801986694,1473.6003112792969,-0.29440873861312866,0.96614670753479,794.011287689209,1261.0724258422852,0.09941587597131729,0.2531697154045105,814.6219182014465,1302.3624801635742,0.026666229590773582,0.9278667569160461,410.8850133419037,1561.234474182129,0.17844924330711365,0.9992339611053467,373.7119781970978,1650.6969451904297,-0.17769551277160645,0.9996188879013062,625.2309036254883,1518.0635833740234,0.3388804793357849,0.2201968878507614,659.7439169883728,1567.7137756347656,-0.23254024982452393,0.9639794826507568,550.3420400619507,1708.8761901855469,0.4546682834625244,0.18068352341651917,530.3547978401184,1806.0099792480469,-0.053038984537124634,0.9025779366493225,509.99049067497253,1734.4687271118164,0.4678352475166321,0.24770459532737732,474.79782700538635,1832.0261764526367,-0.028367051854729652,0.8804646730422974
65,2167.2429078014184,46.65867968120076,,70.75600607485762,,86.42551687580993,,41.88681240979156,,45.206156865303086,,142.41502476500605,179.99802756999955,,689.8140335083008,1179.979362487793,-0.12662315368652344,0.9997174739837646,578.6365556716919,1255.9236145019531,0.1757090836763382,0.9982309937477112,565.056037902832,1336.9545364379883,-0.3764467239379883,0.9988396763801575,744.152455329895,1332.1897888183594,0.23364228010177612,0.17080405354499817,759.9240374565125,1473.5066986083984,-0.3058297634124756,0.9657137393951416,794.6654462814331,1260.5992126464844,0.08098291605710983,0.24847140908241272,808.1947231292725,1302.6547622680664,0.03350045159459114,0.9263496398925781,410.5460250377655,1561.8245315551758,0.17854271829128265,0.9992504119873047,373.30852031707764,1650.520362854004,-0.17778028547763824,0.9996278882026672,626.0159969329834,1516.6246032714844,0.3239024579524994,0.22217029333114624,658.3932423591614,1565.1690673828125,-0.23303014039993286,0.9640694260597229,550.1211762428284,1707.6504135131836,0.4375142455101013,0.1845051497220993,529.6305048465729,1806.049919128418,-0.05001014471054077,0.9050437808036804,509.56865429878235,1733.3478927612305,0.45064592361450195,0.2536797821521759,474.83744859695435,1830.776481628418,-0.026402434334158897,0.8833409547805786
66,2200.5851063829787,17.4840839406849,,69.24408172313957,,86.803286044252,,41.64666034098563,,45.3291119365881,,140.78515838052877,179.9980577593412,,689.1307139396667,1179.9294662475586,-0.16361378133296967,0.9997339248657227,581.3986730575562,1255.0951766967773,0.15631890296936035,0.9982721209526062,564.7954559326172,1336.8647003173828,-0.3985854983329773,0.9988583326339722,745.9357810020447,1324.4249725341797,0.2131422609090805,0.16905826330184937,761.4657068252563,1473.3453369140625,-0.3242136538028717,0.9658920168876648,794.896867275238,1260.4563903808594,0.05357677489519119,0.24453532695770264,805.7458448410034,1295.7877349853516,0.035573992878198624,0.9247803092002869,411.1513888835907,1561.135368347168,0.1786171793937683,0.999284029006958,372.77583360671997,1649.4493103027344,-0.17784954607486725,0.9996439814567566,626.4991807937622,1515.1787567138672,0.3052871525287628,0.22851784527301788,657.311840057373,1563.5911560058594,-0.24495549499988556,0.9643920063972473,550.3819513320923,1707.0552062988281,0.41076526045799255,0.1907724142074585,529.4296288490295,1805.324592590332,-0.045640941709280014,0.9071115851402283,509.82959032058716,1733.001708984375,0.42303335666656494,0.2600701153278351,475.06616592407227,1828.2946014404297,-0.020703326910734177,0.885330080986023
67,2233.927304964539,18.532159188226814,,68.4114729360675,,87.21405307266814,,41.85454739245936,,45.42988244102155,,141.8142127212408,179.9980795161248,,688.1911897659302,1179.9456024169922,-0.16534753143787384,0.9997437596321106,582.2258019447327,1254.9214553833008,0.1550600230693817,0.9983057975769043,562.1450901031494,1336.8807220458984,-0.3980619013309479,0.9988704919815063,746.0071706771851,1319.3900299072266,0.21371664106845856,0.1681181639432907,762.2766137123108,1473.1811141967773,-0.32100436091423035,0.9658111333847046,795.089213848114,1255.3146743774414,0.05266542360186577,0.2427220642566681,803.3537435531616,1290.4384231567383,0.03788542374968529,0.9234160780906677,411.4956557750702,1560.446891784668,0.17910607159137726,0.999309241771698,371.666944026947,1648.0658340454102,-0.17833420634269714,0.9996570944786072,626.6090655326843,1514.2182540893555,0.3129110634326935,0.23093432188034058,656.2205243110657,1562.834129333496,-0.2458309829235077,0.9642215371131897,550.4955053329468,1699.3035507202148,0.4292263388633728,0.1916971653699875,529.7312486171722,1801.7741775512695,-0.0357939712703228,0.9072092771530151,509.95209217071533,1724.5629501342773,0.4428906738758087,0.2603631615638733,476.4680814743042,1825.3977584838867,-0.009286593645811081,0.8850342631340027
68,2267.2695035460993,28.685816126184026,,67.991157356473,,87.55031175444394,,41.9912090158818,,45.556373776668636,,142.7944916571723,179.998104360238,,687.184009552002,1180.2629470825195,-0.1693205088376999,0.9997521638870239,582.4420309066772,1254.6511459350586,0.15205630660057068,0.9983424544334412,559.0660643577576,1336.882438659668,-0.3976043462753296,0.9988886117935181,745.9619164466858,1317.677993774414,0.20939548313617706,0.16860702633857727,762.765462398529,1473.123550415039,-0.31895220279693604,0.9660369157791138,795.1878976821899,1251.8292617797852,0.051830992102622986,0.24340222775936127,801.5252923965454,1287.0572662353516,0.031919173896312714,0.9236332774162292,411.17276072502136,1559.9287033081055,0.1793345957994461,0.99932861328125,370.1568818092346,1647.2628021240234,-0.178562730550766,0.9996680021286011,625.0637912750244,1505.6207656860352,0.3171481788158417,0.23296216130256653,655.6276488304138,1561.7123794555664,-0.24741458892822266,0.9645295739173889,550.6922292709351,1689.5959854125977,0.4365348815917969,0.19256216287612915,530.2487111091614,1799.9065017700195,-0.035302769392728806,0.9082841277122498,510.60995221138,1716.1328887939453,0.45049071311950684,0.260846346616745,477.7408969402313,1824.4285583496094,-0.00870256032794714,0.8858557343482971
69,2300.6117021276596,35.54562640023265,,67.71413428379155,,87.60332391742416,,41.98957906548524,,45.92578917795857,,142.9285624286235,179.99810330365307,,684.1679406166077,1181.129493713379,-0.1696297526359558,0.9997539520263672,579.2524123191833,1254.129295349121,0.14723338186740875,0.9983245134353638,558.020453453064,1336.8909072875977,-0.39697980880737305,0.9988900423049927,744.3515610694885,1315.396957397461,0.2064313143491745,0.16668502986431122,761.6312742233276,1472.7484130859375,-0.3198087215423584,0.966038167476654,794.670660495758,1251.0650253295898,0.051842231303453445,0.24041256308555603,799.8597693443298,1283.6159133911133,0.012968062423169613,0.9244136214256287,408.6846148967743,1559.615249633789,0.17933212220668793,0.9993427395820618,369.4187808036804,1646.8890380859375,-0.178561270236969,0.9996775388717651,622.2402620315552,1504.1687393188477,0.3272276222705841,0.23255394399166107,654.8893547058105,1561.2749862670898,-0.24267072975635529,0.9646709561347961,550.7181715965271,1687.7518844604492,0.45899534225463867,0.1921766698360443,531.2090599536896,1800.0828552246094,-0.025646056979894638,0.9094586968421936,510.88340878486633,1714.7838592529297,0.4737883508205414,0.2601422369480133,477.48385548591614,1825.7644271850586,0.0005865102866664529,0.886789858341217
70,2333.95390070922,36.10304038623749,,67.27837258821404,,87.57175764909329,,42.441443723638685,,46.28214168178218,,142.94605596338377,179.9981672534089,,684.1868662834167,1181.1639404296875,-0.19398467242717743,0.9997623562812805,579.5325636863708,1252.141342163086,0.11903892457485199,0.9983438849449158,554.2884922027588,1336.8842697143555,-0.40702903270721436,0.9988908767700195,741.23854637146,1311.3917541503906,0.19063638150691986,0.1654457300901413,760.024266242981,1472.3502731323242,-0.3316574990749359,0.966640055179596,786.0177683830261,1250.0222396850586,0.04357917606830597,0.24002039432525635,795.8051705360413,1281.9130325317383,0.006953168194741011,0.9249918460845947,408.7066948413849,1557.663803100586,0.1786102056503296,0.9993535280227661,368.87521505355835,1646.2640762329102,-0.17783230543136597,0.9996857047080994,622.311007976532,1501.9053268432617,0.3276709318161011,0.236855611205101,653.899941444397,1561.164321899414,-0.2426600456237793,0.9655020833015442,552.3402428627014,1686.4811325073242,0.4528648257255554,0.19528456032276154,532.2589194774628,1798.9348983764648,-0.025591013953089714,0.911994993686676,512.8982520103455,1713.5329055786133,0.46652647852897644,0.26345497369766235,479.1610300540924,1824.6631622314453,0.0007123087998479605,0.8893352150917053
71,2367.29609929078,35.892941522844254,,67.26090619821515,,87.8835545896835,,42.29922098772035,,46.884179201085026,,142.89044826992986,179.99819064575212,,684.5607447624207,1181.136817932129,-0.19973549246788025,0.9997636675834656,579.9009704589844,1251.9117736816406,0.11381741613149643,0.9983007311820984,552.2725224494934,1337.1101760864258,-0.40666359663009644,0.9988517761230469,738.5277986526489,1311.749382019043,0.19256295263767242,0.16094046831130981,760.303065776825,1472.3118209838867,-0.33150094747543335,0.9668645858764648,782.1911144256592,1257.6433181762695,0.04566340148448944,0.2342761904001236,794.8660326004028,1281.7696380615234,-0.003565287683159113,0.9252363443374634,408.7249445915222,1556.6768646240234,0.17819544672966003,0.999337911605835,367.94508934020996,1645.0513458251953,-0.17740346491336823,0.9996850490570068,622.2476649284363,1497.370491027832,0.3301757276058197,0.2382529079914093,651.1497330665588,1559.5636367797852,-0.23867684602737427,0.9662644863128662,552.486047744751,1681.9981384277344,0.45364871621131897,0.19797831773757935,533.2659387588501,1797.8850173950195,-0.025625109672546387,0.9149820804595947,512.9758214950562,1709.2176818847656,0.46681395173072815,0.2670953571796417,481.2392807006836,1823.9056777954102,0.0003239873913116753,0.8923537135124207
72,2400.6382978723404,31.392065286449775,,67.52241809812146,,87.86346313432857,,42.13486677456628,,46.991797515640535,,142.4499012170453,179.99821543947346,,684.7843766212463,1181.0124206542969,-0.20684607326984406,0.9997662305831909,580.6484055519104,1251.310043334961,0.10740860551595688,0.9982762932777405,549.3259119987488,1336.5476989746094,-0.4061639606952667,0.9988020062446594,738.6182427406311,1308.427619934082,0.18694688379764557,0.15844452381134033,759.8072648048401,1472.1185302734375,-0.3357486426830292,0.9670727849006653,783.2756066322327,1257.2161102294922,0.039231978356838226,0.23219555616378784,794.534125328064,1281.1798095703125,-0.015954505652189255,0.9252710342407227,408.6803340911865,1556.4463806152344,0.1778331995010376,0.9993224740028381,366.9833564758301,1644.2710876464844,-0.17703762650489807,0.9996801614761353,622.864294052124,1490.9813690185547,0.3193534314632416,0.24271909892559052,649.1473460197449,1556.839714050293,-0.2391093522310257,0.967065691947937,552.5057458877563,1677.5066757202148,0.4257158637046814,0.2010737657546997,533.6278760433197,1795.887565612793,-0.0318693146109581,0.9177384376525879,513.0133187770844,1704.0031814575195,0.43687841296195984,0.27115392684936523,482.84104228019714,1821.3838577270508,-0.006701815407723188,0.8955453634262085
